"2013-14","Chikballapur","Chikballapur","Nandi","276","G.H.P.S.Nandi","Kannada","50","100","7","18","0","4","5","9","15","2","1","0"
"2013-14","Chikballapur","Chikballapur","Nandi","274","G.H.P.S.Kolavanahalli","Kannada","83.33","100","7","12","0","5","5","2","8","1","3","0"
"2013-14","Chikballapur","Chikballapur","Nandi","273","G.H.P.S.Kuppahalli","Kannada","88.24","100","7","17","4","9","2","2","2","11","4","0"
"2013-14","Chikballapur","Chikballapur","Nandi","272","G.H.P.S.Kuduvathi","Kannada","54.55","100","7","11","0","2","4","5","1","6","4","0"
"2013-14","Chikballapur","Chikballapur","Nayanahalli","278","G.H.P.S.Patrenahalli","Kannada","87.5","87.5","7","8","0","3","4","1","6","1","0","1"
"2013-14","Chikballapur","Chikballapur","Nayanahalli","277","G.H.P.S.Nayanahalli","Kannada","42.86","100","7","7","0","3","0","4","5","0","2","0"
"2013-14","Chikballapur","Chikballapur","Nayanahalli","265","G.H.P.S.Andarlahalli","Kannada","100","100","7","21","17","1","3","0","1","7","13","0"
"2013-14","Chikballapur","Chikballapur","Nayanahalli","264","G.H.P.S.Ajjavara","Kannada","81.82","100","7","11","8","1","0","2","2","3","6","0"
"2013-14","Chikballapur","Chikballapur","Peresandra","1228","G.H.P.S.Shettigere","Kannada","68.75","100","7","16","10","0","1","5","7","8","1","0"
"2013-14","Chikballapur","Chikballapur","Peresandra","1210","G.H.P.S.Chikkanagavalli","Kannada","100","100","7","8","3","3","2","0","4","4","0","0"
"2013-14","Chikballapur","Chikballapur","Peresandra","1208","G.H.P.S.Haleperesandra","Kannada","81.08","100","7","37","26","1","3","7","24","9","4","0"
"2013-14","Chikballapur","Chikballapur","Peresandra","1205","G.H.P.S.Kootanahalli","Kannada","90.48","95.24","7","21","11","1","7","2","11","9","0","1"
"2013-14","Chikballapur","Chikballapur","Peresandra","1054","G.H.P.S.Peresandra","Kannada","90","93.33","7","60","40","5","9","6","34","16","6","4"
"2013-14","Chikballapur","Chikballapur","Poshettihalli","296","G.H.P.S.Bomenahalli","Kannada","69.23","84.62","7","13","5","1","3","4","6","5","0","2"
"2013-14","Chikballapur","Chikballapur","Poshettihalli","295","G.H.P.S.Poshettihalli","Kannada","51.22","97.56","7","41","2","13","6","20","3","20","17","1"
"2013-14","Chikballapur","Chikballapur","Poshettihalli","294","G.H.P.S.Balkuntahalli","Kannada","50","70","7","10","0","2","3","5","1","5","1","3"
"2013-14","Chikballapur","Chikballapur","Poshettihalli","281","G.H.P.S.Gungerlahalli","Kannada","100","100","7","11","0","2","9","0","5","5","1","0"
"2013-14","Chikballapur","Chikballapur","RG Halli","1226","G.H.P.S.Chikkapailagurki","Kannada","85.71","100","7","21","5","8","5","3","11","9","1","0"
"2013-14","Chikballapur","Chikballapur","RG Halli","1225","G.H.P.S.Haristala","Kannada","100","100","7","19","17","1","1","0","13","6","0","0"
"2013-14","Chikballapur","Chikballapur","RG Halli","1224","G.H.P.S.Bommahalli","Kannada","87.5","100","7","8","0","1","6","1","1","5","2","0"
"2013-14","Chikballapur","Chikballapur","RG Halli","1222","G.H.P.S.Reddigollavarahalli","Kannada","77.42","96.77","7","31","11","6","7","7","21","4","5","1"
"2013-14","Chikballapur","Chikballapur","S.Gollahalli","1213","G.H.P.S.Kethenahalli","Kannada","62.5","87.5","7","8","0","4","1","3","0","6","1","1"
"2013-14","Chikballapur","Chikballapur","S.Gollahalli","1209","G.H.P.S.Yarramarenahalli","Kannada","90","100","7","10","0","6","3","1","4","5","1","0"
"2013-14","Chikballapur","Chikballapur","SreeRampura","280","G.H.P.S.Yaluvahalli","Kannada","73.33","100","7","15","3","5","3","4","6","4","5","0"
"2013-14","Chikballapur","Chikballapur","SreeRampura","279","G.H.P.S.Srirampura","Kannada","28.57","85.71","7","14","1","0","3","10","3","5","4","2"
"2013-14","Chikballapur","Chikballapur","SreeRampura","267","G.H.P.S.Doddamarale","Kannada","66.67","88.89","7","9","1","2","3","3","6","2","0","1"
"2013-14","Chikballapur","Chikballapur","SreeRampura","266","G.H.P.S.Bidaganahalli","Kannada","100","100","7","9","9","0","0","0","6","3","0","0"
"2013-14","Chikballapur","Chikballapur","Thippenahalli","297","G.H.P.S.Tippenahalli","Kannada","100","100","7","23","0","9","14","0","7","8","8","0"
"2013-14","Davanagere","Harapanahalli","Arasikare","570","G.H.P.S.Nichavvanahalli","Kannada","57.14","92.86","7","14","2","6","0","6","6","3","4","1"
"2013-14","Davanagere","Harapanahalli","Arasikare","559","G.H.P.S.Komaranahalli","Kannada","64.29","100","7","14","1","4","4","5","9","5","0","0"
"2013-14","Davanagere","Harapanahalli","Arasikare","558","G.H.P.S.Toudur Tanda","Kannada","83.33","100","7","12","0","7","3","2","8","4","0","0"
"2013-14","Davanagere","Harapanahalli","Arasikare","547","G.H.P.S.Hikkimgeri","Kannada","89.8","100","7","49","34","2","8","5","30","13","6","0"
"2013-14","Davanagere","Harapanahalli","Chigatgeri","554","G.H.P.S.Konganhosooru","Kannada","60","73.33","7","15","1","4","4","6","7","3","1","4"
